,stimuli_id,background,scenario,questions,outcomes,commentary,model_descr_variant
50,diving_difficulty_team-round-robin-19-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of synchronized diving tournaments. Each tournament consists of a series of rounds. In each match, athletes compete as part of a team. 

In a given round, each team receives a score based on the difficulty of the dive and the execution of the dive. 

How difficult of a dive a team takes on varies in any given round. Teams can differ in the difficulty they attempt on any given round. The same team may try different levels of difficulty on different rounds. The dives each team takes in a given match are chosen before the tournament begins and are therefore independent of the outcome of the previous round.

A team’s execution score is based on the average skill of the athletes on the team and how difficult the attempted dive was. If the athletes are highly skilled, but the dive is very difficult, they may not execute well. Conversely, if athletes are highly skilled but the dive is not very difficult, the team may get a high execution score.

Note that an athlete’s intrinsic skill remains constant throughout a tournament. An athlete neither gets more nor less skilled between rounds. You can assume that all rounds take place on the same day.

A team’s overall score is determined by the sum of the difficulty and execution scores. Difficulty and execution scores are weighted equally. 

The team that gets the highest score in any given round wins.

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Fey and Indiana beat Jamie and Willow.
In the second round, Fey and Jamie beat Indiana and Willow.
In the third round, Fey and Willow beat Indiana and Jamie.","['Query 1: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Indiana ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Willow ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Fey was on in second round attempted?', 'Query 5: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Indiana was on in second round attempted?', 'Query 6: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Willow was on in second round attempted?', 'Query 7: In a new round later this same day between Fey and Indiana (Team 1) and Jamie and Drew (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Fey and Jamie (Team 1) and Indiana and Drew (Team 2), who would win and by how much?']","In the first round, Fey and Indiana beat Jamie and Willow.
In the second round, Fey and Jamie beat Indiana and Willow.
In the third round, Fey and Willow beat Indiana and Jamie.",,explicit
51,biathalon_shooting-accuracy_team-round-robin-19-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of biathlon relay tournaments, a winter sport that combines cross-country skiing races and rifle shooting. Each tournament consists of a series of rounds.

In each round, athletes compete on teams. In a biathlon, each athlete first skis a short distance, then shoots at a target.

Athletes are scored based on how fast they ski and how accurately they shoot. An athlete’s ability to ski is based on their intrinsic strength. Note that an athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between rounds. You can assume that all matches take place on the same day.

An athlete’s ability to shoot accurately is unrelated to their intrinsic strength. An athlete who is intrinsically strong may be a very good shooter, a very bad shooter, or something in between. Athlete’s shooting accuracy in any given round is also somewhat down to chance. 

A team’s overall score is determined by the sum of the scores for each athlete per event. Ski performance and shooting accuracy are weighted equally. Athletes receive more points for skiing faster and more points for achieving a high shooting accuracy.

The team that completes the course with the highest score wins. 

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Fey and Avery beat Emery and Harper.
In the second round, Fey and Emery beat Avery and Harper.
In the third round, Fey and Harper beat Avery and Emery.","['Query 1: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Avery ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Harper ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Fey was at shooting in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Avery was at shooting in the second round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Harper was at shooting in the second round?', 'Query 7: In a new round later this same day between Fey and Avery (Team 1) and Emery and Peyton (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Fey and Emery (Team 1) and Avery and Peyton (Team 2), who would win and by how much?']","In the first round, Fey and Avery beat Emery and Harper.
In the second round, Fey and Emery beat Avery and Harper.
In the third round, Fey and Harper beat Avery and Emery.",,explicit
52,tug-of-war_effort_team-explain-away-diverse-confounded-partner-dec_win_how_much_explicit_continuous_variable.txt,"In this event, the athletes are competing in tug-of-war tournaments. Each tournament consists of a series of matches. In each match, athletes compete as part of a team. 

An athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between matches. You can assume that all matches take place on the same day.

Athletes also vary in the effort that they put into any given match. Most of the time, people pull with a moderately high amount of effort. Sometimes, an athlete won’t put in much effort and will pull with only a fraction of their strength. Other times, they may put in a lot of effort and pull extra hard, beyond what their intrinsic strength would suggest.

How hard a team pulls overall in any given match is determined by the total amount that all of the athletes on the team pull in that match. How hard each athlete pulls in a given match is determined by their intrinsic strength, modified by how much effort they put in (a lower fraction of their intrinsic strength if they don’t put in much effort, or even more than their strength if they put in more effort).

The team that pulls the hardest in a given match wins.
 
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Taylor and Avery beat Kay and Robin.
In the second match, Taylor and Avery beat Fey and Jamie.
In the third match, Taylor and Avery lost to Fey and Robin.
In the fourth match, Taylor and Avery beat Kay and Fey.
In the fifth match, Taylor and Avery beat Jamie and Robin.","['Query 1: Out of 100 random athletes, where do you think Taylor ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Avery ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Taylor put into the third match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Avery put into the third match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Fey put into the third match?', 'Query 7: In a new match later this same day between Taylor and Avery (Team 1) and Fey and Robin (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Taylor and Kay (Team 1) and Avery and Jamie (Team 2), who would win and by how much?']","In the first match, Taylor and Avery beat Kay and Robin.
In the second match, Taylor and Avery beat Fey and Jamie.
In the third match, Taylor and Avery lost to Fey and Robin.
In the fourth match, Taylor and Avery beat Kay and Fey.
In the fifth match, Taylor and Avery beat Jamie and Robin.",,explicit
53,canoe-race_effort_team-explain-away-diverse-confounded-partner-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of canoe racing tournaments. Each tournament consists of a series of races. In each race, athletes compete as part of a team. 

An athlete's intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between races. You can assume that all matches take place on the same day.

Athletes also vary in the effort that they put into any given race. Most of the time, people row with a moderately high amount of effort. Sometimes, an athlete won’t put in much effort and will row with only a fraction of their strength. Other times, they may put in a lot of effort and row extra hard, beyond what their intrinsic strength would suggest.

How fast a team rows overall in any given race is determined by the average rowing speed of each athlete. How fast an athlete rows in a given race is determined by their intrinsic strength, modified by how much effort they put in (a lower fraction of their intrinsic strength if they don’t put in much effort, or even more than their strength if they put in more effort).

The team that rows the fastest (highest team speed) in a given race wins.
                   
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Sam and Ollie beat Taylor and Blake.
In the second race, Sam and Ollie beat Indiana and Avery.
In the third race, Sam and Ollie lost to Indiana and Blake.
In the fourth race, Sam and Ollie beat Taylor and Indiana.
In the fifth race, Sam and Ollie beat Avery and Blake.","['Query 1: Out of 100 random athletes, where do you think Sam ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Ollie ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Indiana ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Sam put into the third race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Ollie put into the third race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Indiana put into the third race?', 'Query 7: In a new race later this same day between Sam and Ollie (Team 1) and Indiana and Blake (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Sam and Taylor (Team 1) and Ollie and Avery (Team 2), who would win and by how much?']","In the first race, Sam and Ollie beat Taylor and Blake.
In the second race, Sam and Ollie beat Indiana and Avery.
In the third race, Sam and Ollie lost to Indiana and Blake.
In the fourth race, Sam and Ollie beat Taylor and Indiana.
In the fifth race, Sam and Ollie beat Avery and Blake.",,explicit
54,diving_difficulty_team-explain-away-diverse-confounded-partner-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of synchronized diving tournaments. Each tournament consists of a series of rounds. In each match, athletes compete as part of a team. 

In a given round, each team receives a score based on the difficulty of the dive and the execution of the dive. 

How difficult of a dive a team takes on varies in any given round. Teams can differ in the difficulty they attempt on any given round. The same team may try different levels of difficulty on different rounds. The dives each team takes in a given match are chosen before the tournament begins and are therefore independent of the outcome of the previous round.

A team’s execution score is based on the average skill of the athletes on the team and how difficult the attempted dive was. If the athletes are highly skilled, but the dive is very difficult, they may not execute well. Conversely, if athletes are highly skilled but the dive is not very difficult, the team may get a high execution score.

Note that an athlete’s intrinsic skill remains constant throughout a tournament. An athlete neither gets more nor less skilled between rounds. You can assume that all rounds take place on the same day.

A team’s overall score is determined by the sum of the difficulty and execution scores. Difficulty and execution scores are weighted equally. 

The team that gets the highest score in any given round wins.

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Ness and Emery beat Indiana and Peyton.
In the second round, Ness and Emery beat Kay and Casey.
In the third round, Ness and Emery lost to Kay and Peyton.
In the fourth round, Ness and Emery beat Indiana and Kay.
In the fifth round, Ness and Emery beat Casey and Peyton.","['Query 1: Out of 100 random athletes, where do you think Ness ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Emery ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Kay ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Ness was on in third round attempted?', 'Query 5: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Emery was on in third round attempted?', 'Query 6: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Kay was on in third round attempted?', 'Query 7: In a new round later this same day between Ness and Emery (Team 1) and Kay and Peyton (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Ness and Indiana (Team 1) and Emery and Casey (Team 2), who would win and by how much?']","In the first round, Ness and Emery beat Indiana and Peyton.
In the second round, Ness and Emery beat Kay and Casey.
In the third round, Ness and Emery lost to Kay and Peyton.
In the fourth round, Ness and Emery beat Indiana and Kay.
In the fifth round, Ness and Emery beat Casey and Peyton.",,explicit
55,biathalon_shooting-accuracy_team-explain-away-diverse-confounded-partner-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of biathlon relay tournaments, a winter sport that combines cross-country skiing races and rifle shooting. Each tournament consists of a series of rounds.

In each round, athletes compete on teams. In a biathlon, each athlete first skis a short distance, then shoots at a target.

Athletes are scored based on how fast they ski and how accurately they shoot. An athlete’s ability to ski is based on their intrinsic strength. Note that an athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between rounds. You can assume that all matches take place on the same day.

An athlete’s ability to shoot accurately is unrelated to their intrinsic strength. An athlete who is intrinsically strong may be a very good shooter, a very bad shooter, or something in between. Athlete’s shooting accuracy in any given round is also somewhat down to chance. 

A team’s overall score is determined by the sum of the scores for each athlete per event. Ski performance and shooting accuracy are weighted equally. Athletes receive more points for skiing faster and more points for achieving a high shooting accuracy.

The team that completes the course with the highest score wins. 

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Peyton and Indiana beat Blake and Max.
In the second round, Peyton and Indiana beat Casey and Fey.
In the third round, Peyton and Indiana lost to Casey and Max.
In the fourth round, Peyton and Indiana beat Blake and Casey.
In the fifth round, Peyton and Indiana beat Fey and Max.","['Query 1: Out of 100 random athletes, where do you think Peyton ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Indiana ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Casey ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Peyton was at shooting in the third round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Indiana was at shooting in the third round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Casey was at shooting in the third round?', 'Query 7: In a new round later this same day between Peyton and Indiana (Team 1) and Casey and Max (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Peyton and Blake (Team 1) and Indiana and Fey (Team 2), who would win and by how much?']","In the first round, Peyton and Indiana beat Blake and Max.
In the second round, Peyton and Indiana beat Casey and Fey.
In the third round, Peyton and Indiana lost to Casey and Max.
In the fourth round, Peyton and Indiana beat Blake and Casey.
In the fifth round, Peyton and Indiana beat Fey and Max.",,explicit
56,tug-of-war_effort_team-round-robin-20-dec_win_how_much_explicit_continuous_variable.txt,"In this event, the athletes are competing in tug-of-war tournaments. Each tournament consists of a series of matches. In each match, athletes compete as part of a team. 

An athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between matches. You can assume that all matches take place on the same day.

Athletes also vary in the effort that they put into any given match. Most of the time, people pull with a moderately high amount of effort. Sometimes, an athlete won’t put in much effort and will pull with only a fraction of their strength. Other times, they may put in a lot of effort and pull extra hard, beyond what their intrinsic strength would suggest.

How hard a team pulls overall in any given match is determined by the total amount that all of the athletes on the team pull in that match. How hard each athlete pulls in a given match is determined by their intrinsic strength, modified by how much effort they put in (a lower fraction of their intrinsic strength if they don’t put in much effort, or even more than their strength if they put in more effort).

The team that pulls the hardest in a given match wins.
 
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Peyton and Avery lost to Blake and Casey.
In the second match, Peyton and Blake lost to Avery and Casey.
In the third match, Peyton and Casey lost to Avery and Blake.","['Query 1: Out of 100 random athletes, where do you think Peyton ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Avery ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Blake ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Peyton put into the second match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Avery put into the second match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Blake put into the second match?', 'Query 7: In a new match later this same day between Peyton and Avery (Team 1) and Blake and Gale (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Peyton and Blake (Team 1) and Avery and Gale (Team 2), who would win and by how much?']","In the first match, Peyton and Avery lost to Blake and Casey.
In the second match, Peyton and Blake lost to Avery and Casey.
In the third match, Peyton and Casey lost to Avery and Blake.",,explicit
57,canoe-race_effort_team-round-robin-20-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of canoe racing tournaments. Each tournament consists of a series of races. In each race, athletes compete as part of a team. 

An athlete's intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between races. You can assume that all matches take place on the same day.

Athletes also vary in the effort that they put into any given race. Most of the time, people row with a moderately high amount of effort. Sometimes, an athlete won’t put in much effort and will row with only a fraction of their strength. Other times, they may put in a lot of effort and row extra hard, beyond what their intrinsic strength would suggest.

How fast a team rows overall in any given race is determined by the average rowing speed of each athlete. How fast an athlete rows in a given race is determined by their intrinsic strength, modified by how much effort they put in (a lower fraction of their intrinsic strength if they don’t put in much effort, or even more than their strength if they put in more effort).

The team that rows the fastest (highest team speed) in a given race wins.
                   
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Max and Willow lost to Val and Indiana.
In the second race, Max and Val lost to Willow and Indiana.
In the third race, Max and Indiana lost to Willow and Val.","['Query 1: Out of 100 random athletes, where do you think Max ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Willow ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Val ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Max put into the second race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Willow put into the second race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Val put into the second race?', 'Query 7: In a new race later this same day between Max and Willow (Team 1) and Val and Drew (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Max and Val (Team 1) and Willow and Drew (Team 2), who would win and by how much?']","In the first race, Max and Willow lost to Val and Indiana.
In the second race, Max and Val lost to Willow and Indiana.
In the third race, Max and Indiana lost to Willow and Val.",,explicit
58,diving_difficulty_team-round-robin-20-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of synchronized diving tournaments. Each tournament consists of a series of rounds. In each match, athletes compete as part of a team. 

In a given round, each team receives a score based on the difficulty of the dive and the execution of the dive. 

How difficult of a dive a team takes on varies in any given round. Teams can differ in the difficulty they attempt on any given round. The same team may try different levels of difficulty on different rounds. The dives each team takes in a given match are chosen before the tournament begins and are therefore independent of the outcome of the previous round.

A team’s execution score is based on the average skill of the athletes on the team and how difficult the attempted dive was. If the athletes are highly skilled, but the dive is very difficult, they may not execute well. Conversely, if athletes are highly skilled but the dive is not very difficult, the team may get a high execution score.

Note that an athlete’s intrinsic skill remains constant throughout a tournament. An athlete neither gets more nor less skilled between rounds. You can assume that all rounds take place on the same day.

A team’s overall score is determined by the sum of the difficulty and execution scores. Difficulty and execution scores are weighted equally. 

The team that gets the highest score in any given round wins.

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Gale and Quinn lost to Emery and Ollie.
In the second round, Gale and Emery lost to Quinn and Ollie.
In the third round, Gale and Ollie lost to Quinn and Emery.","['Query 1: Out of 100 random athletes, where do you think Gale ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Quinn ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Emery ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Gale was on in second round attempted?', 'Query 5: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Quinn was on in second round attempted?', 'Query 6: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Emery was on in second round attempted?', 'Query 7: In a new round later this same day between Gale and Quinn (Team 1) and Emery and Peyton (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Gale and Emery (Team 1) and Quinn and Peyton (Team 2), who would win and by how much?']","In the first round, Gale and Quinn lost to Emery and Ollie.
In the second round, Gale and Emery lost to Quinn and Ollie.
In the third round, Gale and Ollie lost to Quinn and Emery.",,explicit
59,biathalon_shooting-accuracy_team-round-robin-20-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of biathlon relay tournaments, a winter sport that combines cross-country skiing races and rifle shooting. Each tournament consists of a series of rounds.

In each round, athletes compete on teams. In a biathlon, each athlete first skis a short distance, then shoots at a target.

Athletes are scored based on how fast they ski and how accurately they shoot. An athlete’s ability to ski is based on their intrinsic strength. Note that an athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between rounds. You can assume that all matches take place on the same day.

An athlete’s ability to shoot accurately is unrelated to their intrinsic strength. An athlete who is intrinsically strong may be a very good shooter, a very bad shooter, or something in between. Athlete’s shooting accuracy in any given round is also somewhat down to chance. 

A team’s overall score is determined by the sum of the scores for each athlete per event. Ski performance and shooting accuracy are weighted equally. Athletes receive more points for skiing faster and more points for achieving a high shooting accuracy.

The team that completes the course with the highest score wins. 

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Lane and Indiana lost to Quinn and Taylor.
In the second round, Lane and Quinn lost to Indiana and Taylor.
In the third round, Lane and Taylor lost to Indiana and Quinn.","['Query 1: Out of 100 random athletes, where do you think Lane ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Indiana ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Quinn ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Lane was at shooting in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Indiana was at shooting in the second round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Quinn was at shooting in the second round?', 'Query 7: In a new round later this same day between Lane and Indiana (Team 1) and Quinn and Harper (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Lane and Quinn (Team 1) and Indiana and Harper (Team 2), who would win and by how much?']","In the first round, Lane and Indiana lost to Quinn and Taylor.
In the second round, Lane and Quinn lost to Indiana and Taylor.
In the third round, Lane and Taylor lost to Indiana and Quinn.",,explicit
